title,author,publisher,series,sales_date,isbn,price,item_url,image_url,description,availability
「責任」ってなに?,大庭健 著,講談社,講談社現代新書,2005.12,4061498215,814,https://books.rakuten.co.jp/rb/3707501/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/8211/9784061498211.jpg,私は悪くない。与えられた「役割」を果たしただけ。歯車だから。ああするしかなかった。「ほんとうの自分」は違うんだ。-これ、どこかおかしくないか。,1
「行政」を変える!,村尾信尚 著,講談社,講談社現代新書,2004.8,4061497340,770,https://books.rakuten.co.jp/rb/1699514/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0614/06149734.jpg,役所を根底から変え、「官から民への大政奉還」を実現しよう！古いしがらみを壊し、心豊かに生きられる日本を創る大提言。,1
稟議と根回し,山田雄一 著,講談社,講談社現代新書,1985.4,4061457721,694,https://books.rakuten.co.jp/rb/183238/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0614/06145772.jpg,,1
文章の書き方,尾川正二 著,講談社,講談社現代新書,1982.5,4061456547,726,https://books.rakuten.co.jp/rb/82614/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0614/06145654.jpg,,1
女装と日本人,三橋順子 著,講談社,講談社現代新書,2008.9,9784062879606,1320,https://books.rakuten.co.jp/rb/5853681/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9606/9784062879606_1_2.jpg,"ヤマトタケルの神話、中世の女装稚児、歌舞伎の女形、江戸の陰間、現代のニューハーフ……。 なぜ私たちは性別を越えたものに心ときめくのか？　“女装”を軸に日本文化史を読み直す。（講談社現代新書）


ヤマトタケルの神話、中世の女装稚児、歌舞伎の女形、江戸の陰間、現代のニューハーフ……。 なぜ私たちは性別を越えたものに心ときめくのか? “女装”を軸に日本文化史を読み直す。
序章　日本人は女装好き？
第1章　古代〜中世社会の女装
第2章　近世社会と女装
第3章　近代社会と女装
第4章　戦後社会と女装
第5章　現代日本の女装世界
第6章　日本社会の性別認識
終章　文化としての女装",1
「世間」とは何か,阿部謹也 著,講談社,講談社現代新書,1995.7,4061492624,990,https://books.rakuten.co.jp/rb/741272/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2622/9784061492622_1_5.jpg,"日本人の生きてきた枠組「世間」とは何か。古代から現代まで、日本人の生活を支配し、日本の特異性をつくってきた「世間」の本質とは？　ヨーロッパの「社会」を追究してきた歴史家の視点で問い直す。（講談社現代新書）


日本人の生きてきた枠組「世間」とは何か。古代から現代まで、日本人の生活を支配し、日本の特異性をつくってきた「世間」の本質とは？　ヨーロッパの「社会」を追究してきた歴史家の視点で問い直す。
●「世間」はどのように捉えられてきたのか
●歌に詠まれた「世間」
●隠者兼好の「世間」
●神判と起請文
●真宗教団における「世間」
●「色」と「金」の世の中
●「艶隠者」西鶴
●なぜ漱石は読み継がれてきたのか
●「社会」の誕生
●荷風と光晴のヨーロッパ",1
インド人の「力」,山下博司 著,講談社,講談社現代新書 ; 2354,2016.2,9784062883542,814,https://books.rakuten.co.jp/rb/13604298/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3542/9784062883542.jpg,"マイクロソフト、グーグル、ヒューレット・パッカード、マッキンゼー、ゴールドマンサックス、そしてソフトバンク。なぜ、グローバル企業のCEOに続々とインド人が抜擢されるのか?　驚異の二桁暗算術から、英語力、議論力まで、現代インド人に見る、グローバル社会の「常識」。


近年、ITエンジニアだけでなく、グローバル企業のトップにつくインド人が増えてきました。ソフトバンクの孫正義社長が次期社長に巨額の報酬でヘッドハントしたニケシュ・アローラ氏もインド出身です。

ではなぜ、今インド人が引っ張りだこなのでしょうか。「0」の発見国で元来、数字に強く、それがITという現代のニーズとマッチした、英国領だったので英語に強い人が多い、などということもあるでしょう。しかし著者の見立てでは、より深いバックボーンには、インドの「多様性」があるということです。
　
インド人CEOの特色として、トップダウン型ではなく調整型が多いことが挙げられます。多くの人の話に耳を傾け、納得してもらえる答えを出すように努めるのです。これはインドという多言語・多文化複合社会に生きる人びとが生み出した智慧の産物です。インドは国の中に世界のすべての気候と人種と宗教が存在していると言われるほどに多種多様な人びとの集まりです。しかもインド人は非常に自己主張が強く、協力ということができない。「1人のインド人の働きは2人の中国人に勝る。しかし2人、インド人が寄ると1人の中国人にもはるかに及ばない。そして3人のインド人は何の役にも立たない」、そんな自虐ジョークがあるほどです。

インド人エリートとは、そんなタフな社会でもまれてきた人びとです。さらに一段高い目標にまでみんなを引っ張って行くためには、自己主張だけでは不十分で、折り合いを付けることが最も大切だ、そんな高い境地が自然と身についているのです。多様な価値観の混在する現代社会でいま必要とされているのは、「対話・融和」的な態度でしょう。これは日本人にもなじみ深い態度ですが、加えてインド人には英語力という「力」があります。グローバルな発進力という点では、やはりインド人に軍配が上がるのではないでしょうか。

　本書では、グローバル時代の最初の勝ち組と呼ばれるインド人の「力」の秘密を探ります。
はじめに───インド人の「能力」と「脳力」
第一章　インド式教育とインド人の数学力
第二章　インド人の言語力と英語能力───インド英語で世界へ
第三章　自己を貫き通す力───インド人の発信力と交渉力
第四章　多様性大国の光と影─「個の力」がせめぎ合う国の人間模様
第五章　混沌を力に───グローバル企業とインド人経営者たち
引用文献",1
ヒットの崩壊,柴那典 著,講談社,講談社現代新書 ; 2399,2016.11,9784062883993,880,https://books.rakuten.co.jp/rb/14509834/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3993/9784062883993_1_2.jpg,"激変する音楽業界、「国民的ヒット曲」はもう生まれないのか？　小室哲哉はどのように「ヒット」を生み出してきたのか？　なぜ「超大型音楽番組」が急増したのか？　「スポティファイ」日本上陸は何を変えるのか？　「ヒット」という得体の知れない現象から、エンタメとカルチャー「激動の時代」の一大潮流を解き明かす。テレビが変わる、ライブが変わる、ビジネスが変わる。業界を一変させた新しい「ヒットの方程式」とは──。


激変する音楽業界、「国民的ヒット曲」はもう生まれないのか？

●宇多田ヒカルの登場はJ-POPをどう変えたのか？
●小室哲哉はどのように「ヒット」を生み出してきたのか？
●いきものがかり・水野良樹が語る「ヒットの本質」とは？
●オリコンは「AKB商法」をどう受け止めているのか？
●なぜ「超大型音楽番組」が急増したのか？
●「スポティファイ」日本上陸は何を変えるのか？
●なぜBABYMETALは世界を熱狂させたのか？
●SMAP解散発表で広がった購買運動の意味とは？

「ヒット」という得体の知れない現象から、エンタメとカルチャー「激動の時代」の一大潮流を解き明かす。

テレビが変わる、ライブが変わる、ビジネスが変わる。
業界を一変させた新しい「ヒットの方程式」とは…？

【目次】
■第一章　ヒットなき時代の音楽の行方
「音楽不況」は本当か？／10年代の前提条件／AKB48とSNSの原理／「共通体験」がキーを握るなど

■第二章　ヒットチャートに何が起こったか
「音楽は特典に勝てない」／オリコンの未来像／ビルボードが「複合チャート」にこだわる理由／カラオケから見える10年代の流行歌／ヒット曲が映し出す「分断」など

■第三章　変わるテレビと音楽の関係
東日本大震災が変えたテレビと音楽の歴史／「入場規制」が人気のバロメーター／「メディアの王様」ではなくなった／『ASAYAN』以降の空白など

■第四章　ライブ市場は拡大を続ける
「聴く」から「参加する」へ／「みんなで踊る」がブームになった時代／スペクタクル化する大規模ワンマンライブ／メディアアーティストがライブの未来を作るなど

■第五章　J-POPの可能性──輸入から輸出へ
はっぴいえんどのイノベーション／洋楽に憧れない世代の登場／なぜカバーブームが起こったか／「過圧縮ポップ」の誕生／中田ヤスタカが作る次の「東京」など

■第六章　音楽の未来、ヒットの未来
音楽を“売らない”新世代のスター／ロングテールとモンスターヘッド／小室哲哉の見出す「音楽の未来」／unBORDEの挑戦／水野良樹が語る「ヒットの本質」／音楽シーンの未来など
第一章　ヒットなき時代の音楽の行方
第二章　ヒットチャートに何が起こったか
第三章　変わるテレビと音楽の関係
第四章　ライブ市場は拡大を続ける
第五章　J-POPの可能性──輸入から輸出へ
第六章　音楽の未来、ヒットの未来",1
本物の英語力,鳥飼玖美子 著,講談社,講談社現代新書 ; 2353,2016.2,9784062883535,990,https://books.rakuten.co.jp/rb/13604297/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3535/9784062883535.jpg,"発音はハチャメチャと完璧の間を狙う。語彙を増やすためには、とにかく「たくさん」読む。文法がまちがっていると「教養がない」と思われる。好きなこと、関心があることで英語を学ぶ。など、話すための基本、難関の試験克服法など日本人が「英語の壁」を乗り超えるための新常識10を伝授。英語が苦手な人でも、本書を読んで「英語なんて簡単さ」と自信を持とう！
はじめに
第一部　英語は基礎力──発音、語彙、コンテクスト、文法
第1講　「なんで英語やるの？」
第2講　「発音」は基本をおさえる──「国際共通語」はハチャメチャ英語ではない
第3講　先立つものは「語彙」
第4講　「コンテクスト」がすべてを決める
第5講　話すためにこそ文法
第二部　英語の学習法──訳す、スキル、試験、デジタル、そして映画
第6講　訳すことの効用
第7講　英語はスキルか内容か
第8講　英語力試験にめげない、振り回されない
第9講　デジタルと英語教育
第10講　映画で英語
第11講　長崎通詞の英会話習得法
第三部　英語の実践──語学研修、留学、仕事
第12講　英語を書く
第13講　語学研修と留学
第14講　仕事に使える英語
第15講　英語学習は未知との格闘
あとがき",1
社長って何だ!,丹羽宇一郎 著,講談社,講談社現代新書 ; 2552,2019.12,9784065173732,946,https://books.rakuten.co.jp/rb/16128469/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3732/9784065173732_1_2.jpg,"【社長の「本音」がわかれば、仕事は面白くなる！】

【部・課長必読！ これからのリーダーに必要な「資質と能力」とは？】

【一歩前に踏み出す勇気が湧くアドバイスが満載！】

・・・・・・・・・・

「利益の根源を探る」
「決着をつける時の鉄則」
「お金は追いかけると逃げていく」
「二重人格者であれ」
「愛され、かつ恐れられよ」
「自分が未熟であることを知る」
「“グローバル・スタンダード”への違和感」
「社長と乞食は3日やったらやめられない」
「社長を辞めれば、ただのおじさん」
「世界の真のエリートは寸暇を惜しんで勉強している」
「不義理を覚えたほうがいい」
「利益至上主義と社内カンパニー制の落とし穴」
「過度な成果主義の弊害」
「正義が必ず勝つとは限らない」
「女性の力をいかに引き出すか」
「後継は未熟者に任せよ」

・・・・・・・・・・

みなさんも疑問に思っているのではないでしょうか。

不正会計や検査データ改ざんなど、大手企業の不祥事が相次いでいます。

不正が発覚するたびに謝罪会見で深々と頭を下げているリーダーや社長とは
どういう存在なのか。

あるいは、そうした不祥事をきっかけに大企業経営者の役員報酬が注目されますが、
飛び交っているのは一般庶民には縁のないケタ外れの金額です。

これだけ巨額の報酬を手にする社長とはいったい何者なのか。

・・・・・・・・・・

本書では会社を率いるトップを「社長」あるいは「経営者」と表現しています。

しかし、これは時と場所によっては、部長や課長といった各部署のリーダーに
置き換えることも可能です。

会社組織に限りません。

いま、政治、経済、教育、スポーツ、世界中のあらゆる分野で、かつてのエリートや
知識層といわれるリーダーに対する不信感が渦巻いています。

日本人は本来、すぐれた資質を有しています。その能力をどう伸ばし、どう生かすかは
リーダーの双肩にかかっています。

本書は、日本の未来を拓くリーダーの意義と役割について、
あらためて考えるための本です。

・・・・・・・・・・
【本書のおもな内容】

はじめにーーリーダー不信の時代に問う
第1章　孤独と覚悟
第2章　資質と能力
第3章　報酬と使命
第4章　自戒と犠牲
第5章　信頼と統治
第6章　後継と責任
おわりにーー社長の器以上に会社は大きくならない
はじめにーーリーダー不信の時代に問う
第1章　孤独と覚悟ーー攻めと守りを同時に行う
第2章　資質と能力ーー畏れを知るべし
第3章　報酬と使命ーー社長で稼ごうとは思わない
第4章　自戒と犠牲ーービジネスは義理人情で動く
第5章　信頼と統治ーー人のつながりが不祥事を防ぐ
第6章　後継と責任ーー「社員の喜び」こそがリーダーの感激
おわりにーー社長の器以上に会社は大きくならない",1
ふしぎな中国,近藤大介 著,講談社,講談社現代新書 ; 2680,2022.1,9784065300121,990,https://books.rakuten.co.jp/rb/17289343/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0121/9784065300121_1_6.jpg,"「白衛兵」「西朝鮮」「外売騎手」「45度人生」「新能源人」「錦鯉」「凡人」…あなたは、この意味わかりますか？
中国ウォッチャーとして知られる著者が、新語・流行語で現代中国を読み解く。読み始めたらとまならい面白さ！

第1章　スマホ世代の中国人の素顔
社恐　会社が恐い？　いえいえ
仏系 宗教用語ではありません
Yyds　中国の若者たちが使いこなす暗号　
45度人生　中庸とは似て非なる生き方
白蓮花　中国人女性の最新進化系　
猪拱白菜　白菜が豚にごっつぁんされた？
潤学　中国に見切りをつける若者たち

第2章　毛沢東の再来を目指す習近平 
共同富裕　中国IT企業は約2兆円を投資
不忘初心　説くのは、「あの御方」　
学査改　中国共産党員たちの新たな「習慣」
戦狼外交　アメリカで言えばランボー
佩洛西竄台　台湾を訪れた女性といえば……　
千年大計　深セン、上海に続く国家級プロジェクト
白衛兵　コロナで出現した「新種」

第3章「皇帝」習近平を悩ますもの 
動態清零　これが原因で中国経済が急ブレーキ
新能源人「新能源車」（新エネルギー車）と一字違い　
埋頭苦幹　ポスト習近平候補の「座右の銘」　
一国両制　約束は破られるためにある？　
三孩政策　トウ小平が犯した数少ない失敗　
掃黄打非　日本では黄色でなくてピンク　
西朝鮮 　朝鮮半島の西にある「朝鮮」とは？　

第4章　24時間戦えますか？　弱肉強食の中国ビジネス
九九六　中国版「月月火水木金金」　
打工人　打撃の職人という意味ではない
外売騎手　その数なんと1000万人！　
直播帯貨 　中国の高田明」は絶世の美女　
爛尾楼　欠陥住宅以前の問題　

第5章　気になる隣人「日本人」
凡学　男装の麗人といえば……
迷惑行為　コロナ流行で日本から消えた　
錦鯉　遅咲きのコメディアンではない
融梗　よくある話ではあるが……　
恐婚族　バイブルは、上野千鶴子の『女ぎらい』",1
証言羽生世代,大川慎太郎 著,講談社,講談社現代新書 ; 2599,2020.12,9784065219553,1100,https://books.rakuten.co.jp/rb/16528441/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9553/9784065219553.jpg,"■■■彼らはなぜ「強かった」のか？■■■

■■■「一つの時代」は本当に終わったのか？■■■

世代交代が進む中で
天才たちはいま、何を思い、考えているのか。

危機感と劣等感、痛恨と意地
敬意と憧憬、そして誇りー。

羽生善治・渡辺明・谷川浩司・佐藤康光
森内俊之・藤井猛・郷田真隆・久保利明・先崎学ら
計16人の棋士のロングインタビューを収録。

・・

将棋界において30年以上にわたり
その頂点に君臨し続けてきた「羽生世代」。

しかし50歳が近づくにつれて
彼らの成績はゆるやかに下降し始めた。

そして近年は、藤井聡太ら精鋭たちに押され、
以前のような圧倒的な結果を残せなくなっている。

世代交代が現実のものになったのだ。

　羽生世代の棋士だけでなく
　羽生世代の突き上げを食らった年上棋士
　羽生世代の牙城に挑んできた年下棋士たちが
はじめて明かした本音とは。

　「奇跡の世代」の深層に気鋭の将棋観戦記者が迫った。

【本書のおもな内容】
■序　章　将棋界で起きた「31年ぶりの一大事」：大きな転換期を迎えた羽生世代

■第1章　羽生世代はなぜ「強かった」のか：突き上げを受けた棋士の視点
谷川浩司　黄金世代と対峙してきた“光速流”の本音
島 朗　　 「55年組」やいまの若手と彼らは何が違うのか
森下 卓　 世代の狭間で気持ちを崩した俊英の告白
室岡克彦　強豪たちに大きな影響を与えた先達の見解

■第2章 　同じ世代に括られることの葛藤：同時代に生を受けた棋士の視点
藤井 猛　 棋界の頂点に立っても拭えなかった劣等感
先崎 学　 早熟の天才が明かす同年代ゆえの「複雑さ」
豊川孝弘　奨励会入会が同じだった年上棋士の意地
飯塚祐紀　タイトル戦で競っていない奨励会同期の思い

■第3章　いかにして下剋上を果たすか：世代交代に挑んだ棋士の視点
渡辺 明　 将棋ソフトがもたらした“世代交代”の現実
深浦康市　いまも忘れ難い「控室での検討風景」
久保利明　“さばきのアーティスト”が抱いていた危機感と憧憬
佐藤天彦　難攻不落の牙城を撃破した“貴族”の視座

■第4章　羽生世代の「これから」：一時代を築いた棋士の視点
佐藤康光　人間の限界に挑んできたことの誇り
郷田真隆　定跡を一からつくってきた者たちの痛恨と自負
森内俊之　小学4年からの将棋仲間が「天才」だったことの幸せ
羽生善治　“年相応の難しさ”をどう乗り越えていくか",1
昭和陸軍全史. 1 (満州事変),川田稔 著,講談社,講談社現代新書 ; 2272,2014.7,9784062882729,1210,https://books.rakuten.co.jp/rb/12821175/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2729/9784062882729.jpg,"日本を破滅へと導くことになった陸軍の独断専行という事態はなぜおこったのか？　彼らはいかなる思想の元に行動していたのか？　日本陸軍という日本の歴史においても特異な性質を持った組織がいかに形成され、そしてついには日本を敗戦という破滅に引きずり込みながら自らも崩壊に至ったかのプロセスを描く3部作の第1巻。少壮エリート軍人層による組織内での下克上、その結果としての満州事変から政党政治の終焉までを描く。


日本を破滅へと導くことになった陸軍の独断専行という事態はなぜおこったのか？
彼らはいかなる思想の元に行動していたのか？
日本陸軍という日本の歴史においても特異な性質を持った組織がいかに形成され、そしてついには日本を敗戦という破滅に引きずり込みながら自らも崩壊に至ったかのプロセスを描く3部作の第1巻。
少壮エリート軍人層による組織内での下克上、その結果としての満州事変から政党政治の終焉までを描く。
　プロローグ───満州柳条湖鉄道爆破
第一章　満州事変への道
　1　昭和初期政党政治と陸軍
　2　張作霖爆殺事件後の政治と宇垣派の陸軍掌握
　3　一夕会の形成
第二章　満州事変の展開──関東軍と陸軍中央
　1　柳条湖事件までの陸軍中央
　2　関東軍の軍事行動と陸軍中央の内訌──宇垣派首脳部と一夕会
　3　満州統治をめぐる対立──独立自治政権か独立国家か
第三章　満州事変をめぐる陸軍と内閣の暗闘
　1　朝鮮軍独断越境と若槻内閣
　2　内閣・陸軍首脳部関係の安定化と国際環境
第四章　満蒙新政権・北満侵攻・錦州攻略をめぐる攻防
　1　満蒙独立新政権の問題
　2　北満進出と錦州攻撃をめぐる対立
第五章　若槻内閣の崩壊と五・一五事件
　1　若槻民政党内閣の総辞職──安達内相による倒閣
　2　犬養政友会内閣の成立と荒木陸相の就任──陸軍における権力転換
　3　五・一五事件の衝撃──政党政治の終焉
　4　国際連盟脱退と熱河作戦
第六章　永田鉄山の戦略構想──昭和陸軍の構想
　1　国家総力戦認識と国家総動員論
　2　常備兵力と戦闘法
　3　国際連盟批判と次期大戦不可避論
　4　資源自給論と対中国政策
第七章　石原莞爾の戦略構想──世界最終戦論
　1　世界最終戦争と満蒙
　2　満蒙領有と日米持久戦争
　3　対米持久戦争計画について
　4　永田構想と石原
　エピローグ───満州事変から日中戦争・太平洋戦争へ
　参考文献
　あとがき",1
オペラ歳時記,堀内修 著,講談社,講談社現代新書,1995.4,4061492462,715,https://books.rakuten.co.jp/rb/722852/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/2462/9784061492462.jpg,春の誘惑、真夏の夜の惨劇、秋の美少女、クリスマスの悲恋。季節は恋の媚薬、そして恋はオペラの命。「ワルキューレ」から「ボエーム」まで、めぐりゆく十二ヵ月を軽妙なエッセイで綴る、悦楽のオペラ・カレンダー。,1
日本の裁判官,野村二郎 著,講談社,講談社現代新書,1994.3,4061491954,726,https://books.rakuten.co.jp/rb/646330/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/1953/9784061491953.jpg,一人ひとりが「独立」しながら、組織の一員でもある裁判官。最高裁以下のピラミッドの中で、彼らはいかに判決を作るのか。その誕生・教育から勤務評価まで、霧につつまれたエリート達の素顔を迫る。,1
ヨーガの哲学,立川武蔵 著,講談社,講談社現代新書,1988.11,4061489240,694,https://books.rakuten.co.jp/rb/329595/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0614/06148924.jpg,世俗を捨て、「精神の至福」をもとめる哲学-ヨーガ。行者仏陀の悟りは、密教、禅となり、世界にひろがった。身体のエネルギーセンター-チャクラ、調気法、６つの坐法、マンダラを前に瞑想する観想法など、体験をとおして、その精神をときあかす。,1
金正日の正体,重村智計 著,講談社,講談社現代新書,2008.8,9784062879538,792,https://books.rakuten.co.jp/rb/5824143/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/9538/9784062879538.jpg,「死亡説」は本当か？「影武者」はいるのか？「後継者問題」のゆくえは？北朝鮮最大の謎に迫る。,1
俳句の上達法,鷹羽狩行 著,講談社,講談社現代新書,1988.1,4061488821,770,https://books.rakuten.co.jp/rb/291668/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0614/06148882.jpg,季節感をとらえる最適な季語は何か？どうすればうまく主題を伝えられるか？調べを整え、句の味わいを深めるにはどうするか？３００余りにおよぶ例句を題材に、具体的な添作と批評を加えながら、初心者がぶつかる実作上の悩みにアドバイス。ゆるぎない完成をめざすための秘訣集。,1
大魔術の歴史,高木重朗 著,講談社,講談社現代新書,1988.8,4061489100,587,https://books.rakuten.co.jp/rb/318346/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,ヒモを空中に投げ上げる。子どもがヒモを登っていく。その子のバラバラ肢体が落ちてくる…。エジプト、インド、中国など、古代文明の神秘的な魔術の世界を渉猟し、その魅力の全容を解剖する。,1
日本人の起源,池田次郎 著,講談社,講談社現代新書,1982.1,4061456687,694,https://books.rakuten.co.jp/rb/70183/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/6686/9784061456686.jpg,,1
スピルバーグ,筈見有弘 著,講談社,講談社現代新書,1987.11,4061488759,641,https://books.rakuten.co.jp/rb/285522/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,地球を巨大な遊園地にかえたスピルバーグ。ＳＦＸを駆使した「未知との遭遇」「Ｅ・Ｔ」、「激突！」の見えざる恐怖、正統派大冒険活劇「インディジョーンズ／魔宮の伝説」…。ハリウッドの夢をよみがえらせたスーパー・ヒットメーカーを生いたちと作品から描き出す。,1
女帝の古代史,成清弘和 著,講談社,講談社現代新書,2005.7,4061497944,814,https://books.rakuten.co.jp/rb/3605140/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/7948/9784061497948.jpg,古代日本における女性統治者の歴史的変遷をふまえて、女帝（王）の本質を考えねばならない。すると、通説のように女帝（王）を単なる中継ぎとしてはとらえ切れないことが了解できるだろう。なかでも、記紀に最初の女王として明記された推古は、むしろ彼女自身の資質が評価されて大王に推戴されたわけである。また、皇極の場合もその子の中大兄王子が次に即位するとは、必ずしも約束されていたわけではなかった。単なる中継ぎとしての女帝は、持統天皇が律令天皇制下の皇位継承ルールとして嫡系継承を実現して以降の、元明・元正の二女帝のみに限定されるのではないだろうか。画期的論考！「女性天皇」はなぜ必要だったか。,1
<非婚>のすすめ,森永卓郎 著,講談社,講談社現代新書,1997.1,4061493388,770,https://books.rakuten.co.jp/rb/856872/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3384/9784061493384.jpg,ポジティブ・シングルライフ。それは家族からの解放という革命である。日本型恋愛の謎、税制・年金のカラクリを明かし、人生設計の見直しを迫る注目作。,1
交渉力の英語,松本道弘 著,講談社,講談社現代新書,1988.11,4061489232,641,https://books.rakuten.co.jp/rb/329594/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,「そこをなんとか」「水くさい」は英語でなんと言うか。外国人の圧倒的な交渉力にどう対抗するか。豊富な実例をまじえ、「原則（プリンシプル）」交渉法、「負けて勝つ（ユー・ウイン）」法などパワフルで「したたか」な英語交渉のノウハウを公開する。,1
観音のきた道,鎌田茂雄 著,講談社,講談社現代新書,1997.2,4061493418,704,https://books.rakuten.co.jp/rb/863059/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/3414/9784061493414.jpg,古来から人々の心のよりどころとして親しまれ、信仰を集めてきた観音菩薩。インドから中国へ、そして日本へ-。その信仰の変容、仏教の展開を通して、民衆の祈りの本質を解き明かす。,1
ブレーン政治,上西朗夫 [著],講談社,講談社現代新書,1985.11,4061457969,587,https://books.rakuten.co.jp/rb/202929/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,,1
真理とは何か,大熊正 著,講談社,講談社現代新書,1981.11,4061456350,462,https://books.rakuten.co.jp/rb/44598/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,,1
イギリス貴族,小林章夫 著,講談社,講談社現代新書,1991.12,4061490788,704,https://books.rakuten.co.jp/rb/508481/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/0614/06149078.jpg,政・官・軍のリーダーとして大英帝国を支えつつ、宏壮な邸宅では社交、狩猟、スポーツに熱中-。空前の豊かな生活を送った活力あるエリートたちを描く。,1
「戦国策」の知恵,市川宏 著,講談社,講談社現代新書,1989.8,4061489623,576,https://books.rakuten.co.jp/rb/370809/?rafcid=wsc_b_bs_1023124763673215282,https://thumbnail.image.rakuten.co.jp/@0_mall/book/cabinet/noimage_01.gif,主君をみずからの意志で選び、口舌一本で世に立ち向った個性。非情さをもって改革を断行した法治主義者の夢と末路。カリスマの影として生きたブレインたち。-自由闊達な精神が躍動した中国・戦国時代。栄達を己の力に賭け、乱世にたくましく生きた群像を通して、人間本性の深奥をさぐる。,1
